parent,child,parent_gidx,child_gidx,parent_name,child_name,pair_type,parent_layer,child_layer,layer_gap,gidx_gap,rho_i,rho_o,rho
4_down,5_q,34,35,down,q,down->q,4,5,1,1,0.4519335983461447,0.1846294586092932,0.08344025558999846
7_k,8_down,50,62,k,down,k->down,7,8,1,12,0.4144292164722645,0.1993268900825989,0.08260688687878465
13_q,13_down,91,97,q,down,q->down,13,13,0,6,0.38623955718129965,0.21136976551747091,0.08163936463498311
7_up,7_down,53,55,up,down,up->down,7,7,0,2,0.175117449149421,0.45775722142216896,0.08016127694517693
0_k,1_q,1,7,k,q,k->q,0,1,1,6,0.5207204223476252,0.15356724099960517,0.07996559859207394
3_k,4_o,22,31,k,o,k->o,3,4,1,9,0.3196160184805115,0.24856456799548507,0.07944521755804532
10_k,10_o,71,73,k,o,k->o,10,10,0,2,0.41710003684432595,0.1886743908126416,0.07869609535953356
1_o,2_gate,10,19,o,gate,o->gate,1,2,1,9,0.21093333177061277,0.37185971995550715,0.07843760968150214
6_down,7_q,48,49,down,q,down->q,6,7,1,1,0.3417978347547708,0.22374641560744887,0.07647604038876708
9_k,10_down,64,76,k,down,k->down,9,10,1,12,0.4907038660607704,0.15152597077053254,0.07435437966571161
5_o,5_up,38,39,o,up,o->up,5,5,0,1,0.1282901873566979,0.5791655781355273,0.07430126052955704
1_k,1_down,8,13,k,down,k->down,1,1,0,5,0.1674445725598595,0.4396594642691655,0.07361859106644725
3_q,4_down,21,34,q,down,q->down,3,4,1,13,0.3572918208781884,0.20567418577424185,0.07348570434291767
4_k,5_down,29,41,k,down,k->down,4,5,1,12,0.3570078181516312,0.2053625750029319,0.07331604483179743
1_k,2_down,8,20,k,down,k->down,1,2,1,12,0.3690099717195059,0.19838111546156562,0.07320460980615637
0_o,0_down,3,6,o,down,o->down,0,0,0,3,0.11733279965466603,0.6235819062177413,0.07316661087052098
12_down,13_q,90,91,down,q,down->q,12,13,1,1,0.3843306164907072,0.1886153363154777,0.07249064848572961
13_o,14_gate,94,103,o,gate,o->gate,13,14,1,9,0.2011309996765233,0.3589202177283659,0.07218998219582164
3_k,3_o,22,24,k,o,k->o,3,3,0,2,0.30457224285745343,0.2331128189898068,0.07099969411854902
10_q,10_down,70,76,q,down,q->down,10,10,0,6,0.3572108395901644,0.19847308375188794,0.0708967368830609
13_o,13_up,94,95,o,up,o->up,13,13,0,1,0.17122460873512013,0.41307817572830813,0.07072914901609675
2_q,3_down,14,27,q,down,q->down,2,3,1,13,0.29958317744747115,0.22907469129763364,0.06862692389174366
10_o,11_k,73,78,o,k,o->k,10,11,1,5,0.3837067534379735,0.1774164894869795,0.06807590518741126
4_gate,5_down,33,41,gate,down,gate->down,4,5,1,8,0.1907631309534385,0.35646908318618836,0.06800115839669901
15_k,15_down,106,111,k,down,k->down,15,15,0,5,0.3735279843221807,0.1819151493256031,0.06795039904526104
11_down,12_k,83,85,down,k,down->k,11,12,1,2,0.37823291876062,0.1781953021044299,0.06739932922438897
5_down,6_k,41,43,down,k,down->k,5,6,1,2,0.3681716068007439,0.17884863585756472,0.06584698963780074
10_down,11_k,76,78,down,k,down->k,10,11,1,2,0.3949376464125141,0.16559807639862414,0.06540091454331232
2_k,3_down,15,27,k,down,k->down,2,3,1,12,0.33805632922497203,0.19298262455129012,0.0652389976600101
8_k,9_o,57,66,k,o,k->o,8,9,1,9,0.3174313145049842,0.20480512682353097,0.06501156062495343
12_k,13_down,85,97,k,down,k->down,12,13,1,12,0.3762404565675118,0.170464035550613,0.0641354665639032
10_k,10_down,71,76,k,down,k->down,10,10,0,5,0.3827721590721922,0.16611718003924505,0.0635850316626059
13_o,13_gate,94,96,o,gate,o->gate,13,13,0,2,0.15281656860264595,0.4149599813792408,0.06341276046179344
14_o,15_k,101,106,o,k,o->k,14,15,1,5,0.28931048955874933,0.21779724340237253,0.06301102711328649
13_o,14_up,94,102,o,up,o->up,13,14,1,8,0.17117315705893318,0.3526351041627036,0.06036166406933573
0_k,1_o,1,10,k,o,k->o,0,1,1,9,0.21790125014265885,0.2727874531666666,0.05944072706824865
1_o,2_up,10,18,o,up,o->up,1,2,1,8,0.13922886308392576,0.4167341836348971,0.05802142659569467
0_up,0_gate,4,5,up,gate,up->gate,0,0,0,1,0.0649851065248866,0.8900990158791156,0.057843179364601045
4_q,5_down,28,41,q,down,q->down,4,5,1,13,0.275764186993577,0.20542052816218367,0.05664762494043577
12_k,12_down,85,90,k,down,k->down,12,12,0,5,0.3480316010660462,0.16234684435566235,0.05650183216912137
12_o,13_up,87,95,o,up,o->up,12,13,1,8,0.1213627428953191,0.4549014269930998,0.05520808492687735
10_gate,11_o,75,80,gate,o,gate->o,10,11,1,5,0.12043570557044106,0.45702714279070183,0.05504238640684089
8_o,8_down,59,62,o,down,o->down,8,8,0,3,0.11547042066884945,0.4681810304986166,0.05406106054085069
12_o,13_gate,87,96,o,gate,o->gate,12,13,1,9,0.11361350854466241,0.4608082978440236,0.05235404748455332
11_q,12_down,77,90,q,down,q->down,11,12,1,13,0.29225011592271427,0.17661696892115186,0.05161632964112506
7_down,8_k,55,57,down,k,down->k,7,8,1,2,0.276190825109566,0.18327260829728484,0.05061821290560939
4_up,4_down,32,34,up,down,up->down,4,4,0,2,0.1067540244071123,0.4287637028045203,0.04577225079407761
5_o,5_gate,38,40,o,gate,o->gate,5,5,0,2,0.09903767586957359,0.461471286640363,0.045703043709403354
13_q,14_down,91,104,q,down,q->down,13,14,1,13,0.19274610870160025,0.23192295527296491,0.04470224714743927
9_k,9_o,64,66,k,o,k->o,9,9,0,2,0.2593687056612233,0.17010831075239607,0.04412077238206612
11_o,12_k,80,85,o,k,o->k,11,12,1,5,0.2132718357908364,0.1956392558510442,0.041724343248105325
4_v,4_down,30,34,v,down,v->down,4,4,0,4,0.08689741726655398,0.46784015649413124,0.040654101292920436
3_gate,4_down,26,34,gate,down,gate->down,3,4,1,8,0.12332727423423985,0.32730046291051396,0.040365073946358604
6_down,7_k,48,50,down,k,down->k,6,7,1,2,0.2216680622826042,0.1819312279795829,0.04032834277492884
4_o,5_k,31,36,o,k,o->k,4,5,1,5,0.1568989036222232,0.25550603889459034,0.04008861737141834
5_q,5_down,35,41,q,down,q->down,5,5,0,6,0.20748282803625448,0.19094404932615516,0.03961761135088474
1_k,1_o,8,10,k,o,k->o,1,1,0,2,0.16350318902071242,0.24080014705679834,0.03937159196044305
12_k,13_o,85,94,k,o,k->o,12,13,1,9,0.18472227090062887,0.21235929430294584,0.039227491090495135
4_gate,4_down,33,34,gate,down,gate->down,4,4,0,1,0.11543143630094883,0.33961441548573407,0.03920217976802548
11_k,12_down,78,90,k,down,k->down,11,12,1,12,0.24131108421353625,0.15971968225058003,0.03854212969412897
11_gate,12_down,82,90,gate,down,gate->down,11,12,1,8,0.11134744045399404,0.32722203461902694,0.03643533601497688
9_o,10_k,66,71,o,k,o->k,9,10,1,5,0.18018516713816557,0.1995699781654581,0.03595954987150312
13_o,14_k,94,99,o,k,o->k,13,14,1,5,0.17986686656543552,0.19923520027961272,0.035835811183830925
3_k,4_down,22,34,k,down,k->down,3,4,1,12,0.19369184054596392,0.18287346077774105,0.03542109720505081
7_k,7_down,50,55,k,down,k->down,7,7,0,5,0.18762132917886745,0.1816337652406568,0.0340783684582144
10_o,10_down,73,76,o,down,o->down,10,10,0,3,0.10221418616192107,0.3278493509331255,0.03351085458934348
13_down,14_k,97,99,down,k,down->k,13,14,1,2,0.20411297319020152,0.1624124515293607,0.033150488364767305
11_up,12_down,81,90,up,down,up->down,11,12,1,9,0.08628688416585534,0.3802037845430974,0.03280659991629006
4_q,4_down,28,34,q,down,q->down,4,4,0,6,0.17268768320502548,0.1899287180420133,0.0327983502927758
3_up,4_down,25,34,up,down,up->down,3,4,1,9,0.07671086149436093,0.40479360662905634,0.031052066291924363
9_q,9_down,63,69,q,down,q->down,9,9,0,6,0.13302423951397133,0.2200851654246355,0.02927666175891871
8_k,9_down,57,69,k,down,k->down,8,9,1,12,0.16233314667479828,0.17383533253309616,0.028219236533357433
14_up,14_down,102,104,up,down,up->down,14,14,0,2,0.07249802737029883,0.3836842925000956,0.027816354339225673
14_gate,14_down,103,104,gate,down,gate->down,14,14,0,1,0.06858949162473078,0.3883696428843655,0.02663807636791687
9_k,9_down,64,69,k,down,k->down,9,9,0,5,0.16738180098277206,0.15523170203981082,0.025982961857044587
4_k,4_down,29,34,k,down,k->down,4,4,0,5,0.13489406764642578,0.18136259000953736,0.024464737485277516
8_q,9_down,56,69,q,down,q->down,8,9,1,13,0.10996972509015515,0.21299858098822547,0.023423395395868303
9_k,10_o,64,73,k,o,k->o,9,10,1,9,0.13078472712304948,0.15911596844198486,0.020809938513604742
1_o,2_k,10,15,o,k,o->k,1,2,1,5,0.10655834100043979,0.19382458703523597,0.020653626439570097
7_q,7_down,49,55,q,down,q->down,7,7,0,6,0.08489855890824743,0.2272099105153129,0.01928979397242192
7_o,8_o,52,59,o,o,o->o,7,8,1,7,0.6948839902412858,0.025040625004727736,0.017400329421420925
5_k,5_down,36,41,k,down,k->down,5,5,0,5,0.09260748845875925,0.18676236892388626,0.017295593924649334
11_o,12_o,80,87,o,o,o->o,11,12,1,7,0.6717052432174214,0.02557393162770313,0.017178143964012037
10_o,11_o,73,80,o,o,o->o,10,11,1,7,0.6258707877067792,0.025185917301187036,0.01576312990041173
5_o,6_o,38,45,o,o,o->o,5,6,1,7,0.6371696828569793,0.024683111709502898,0.015727330459867354
4_o,5_o,31,38,o,o,o->o,4,5,1,7,0.5873490823818811,0.026657283801960703,0.015657131179875
14_k,15_down,99,111,k,down,k->down,14,15,1,12,0.08681402150910428,0.17635877823220125,0.01531041476676967
6_o,7_o,45,52,o,o,o->o,6,7,1,7,0.6487297818340614,0.022830317437522063,0.014810706850446055
9_o,10_o,66,73,o,o,o->o,9,10,1,7,0.6322963201251022,0.023099993305213992,0.014606040761801303
12_o,13_o,87,94,o,o,o->o,12,13,1,7,0.7505993873088865,0.019038278346410465,0.014290120062231737
8_o,9_o,59,66,o,o,o->o,8,9,1,7,0.614952222922089,0.02274282548926647,0.013985751090153561
13_o,14_o,94,101,o,o,o->o,13,14,1,7,0.7505008980951414,0.018484652911988614,0.013872748611424426
13_k,13_o,92,94,k,o,k->o,13,13,0,2,0.058300449017874484,0.22579378724753768,0.013163879181977868
15_up,15_gate,109,110,up,gate,up->gate,15,15,0,1,0.021318871078643237,0.6153538820493691,0.013118650079153138
3_o,4_o,24,31,o,o,o->o,3,4,1,7,0.5619382831254401,0.022825061723652906,0.012826275997221713
14_o,15_o,101,108,o,o,o->o,14,15,1,7,0.7794113055328977,0.015874866012627043,0.01237305004406147
1_o,2_o,10,17,o,o,o->o,1,2,1,7,0.569087047315688,0.021130727876531367,0.012025223534886534
13_up,13_gate,95,96,up,gate,up->gate,13,13,0,1,0.015477859491643844,0.6259685087342618,0.009688652624382735
1_up,1_gate,11,12,up,gate,up->gate,1,1,0,1,0.01291704016023164,0.7278079380946002,0.009401124365303335
2_o,3_o,17,24,o,o,o->o,2,3,1,7,0.5283338591741258,0.016968238798654875,0.008964895087881461
0_o,1_o,3,10,o,o,o->o,0,1,1,7,0.5027218019831713,0.01661454692293631,0.008352494968232496
14_up,14_gate,102,103,up,gate,up->gate,14,14,0,1,0.011139243396370091,0.6771150372545722,0.007542549207320882
0_k,0_v,1,2,k,v,k->v,0,0,0,1,0.018902928149423934,0.36780799159475563,0.0069526480378995885
3_up,3_gate,25,26,up,gate,up->gate,3,3,0,1,0.01048881590121136,0.6484485343017249,0.0068014572977011314
11_down,12_down,83,90,down,down,down->down,11,12,1,7,0.7793297571885819,0.008475336950558604,0.006605082287770253
6_down,7_down,48,55,down,down,down->down,6,7,1,7,0.6216506447524544,0.010481746223993782,0.006515984298277338
10_down,11_down,76,83,down,down,down->down,10,11,1,7,0.7255008659250527,0.00892669013216705,0.006476321420731818
2_up,2_gate,18,19,up,gate,up->gate,2,2,0,1,0.00713233776191196,0.8520298755051716,0.006076964855342681
9_down,10_down,69,76,down,down,down->down,9,10,1,7,0.6674341442664916,0.008737900983246323,0.005831973465438345
12_down,13_down,90,97,down,down,down->down,12,13,1,7,0.7551358338943603,0.007490874758847946,0.005656627957620859
13_down,14_down,97,104,down,down,down->down,13,14,1,7,0.7629152099500313,0.006892924773163028,0.005258717150487443
7_down,8_down,55,62,down,down,down->down,7,8,1,7,0.6470256506654029,0.007840346018932041,0.005072904984341405
8_down,9_down,62,69,down,down,down->down,8,9,1,7,0.6031121320015878,0.007963502650349565,0.00480288506165262
5_down,6_down,41,48,down,down,down->down,5,6,1,7,0.6227911533330776,0.0076892625030418335,0.004788804662550211
8_up,8_gate,60,61,up,gate,up->gate,8,8,0,1,0.0066203347049889,0.720131095211098,0.004767508881767698
4_down,5_down,34,41,down,down,down->down,4,5,1,7,0.5938292257203712,0.007361295445978471,0.00437135237498429
10_up,10_gate,74,75,up,gate,up->gate,10,10,0,1,0.006869755246184371,0.5890576543913928,0.004046681911560331
3_down,4_down,27,34,down,down,down->down,3,4,1,7,0.5259408789510261,0.007289310988814232,0.0038337466284043306
5_up,5_gate,39,40,up,gate,up->gate,5,5,0,1,0.005602776289864351,0.6730717959218854,0.0037710706995675563
11_up,11_gate,81,82,up,gate,up->gate,11,11,0,1,0.006770141267808991,0.5441048592828787,0.0036836667618464205
12_k,13_k,85,92,k,k,k->k,12,13,1,7,0.014242842948272499,0.2539136177098694,0.003616451779469373
4_up,4_gate,32,33,up,gate,up->gate,4,4,0,1,0.005774307164862303,0.6252854898080065,0.003610590483882806
2_down,3_down,20,27,down,down,down->down,2,3,1,7,0.4958419920492665,0.006895697004864253,0.003419176139460052
14_down,15_down,104,111,down,down,down->down,14,15,1,7,0.7124946400241026,0.004464048158722004,0.003180610385898892
12_up,12_gate,88,89,up,gate,up->gate,12,12,0,1,0.006004252287893256,0.5229398049711935,0.003139862520428742
8_v,9_v,58,65,v,v,v->v,8,9,1,7,0.0061454806514518795,0.4791087415212054,0.0029443535009600276
6_up,6_gate,46,47,up,gate,up->gate,6,6,0,1,0.004334276214748117,0.6769588601540167,0.0029341266859285514
9_up,9_gate,67,68,up,gate,up->gate,9,9,0,1,0.004040975078307408,0.7146501363252168,0.0028878833905991927
3_v,4_k,23,29,v,k,v->k,3,4,1,6,0.009779370461151906,0.28265543024989465,0.0027641921652700025
7_up,7_gate,53,54,up,gate,up->gate,7,7,0,1,0.003907179030398323,0.7036615644619365,0.002749331709162956
7_v,8_v,51,58,v,v,v->v,7,8,1,7,0.005321420844440188,0.44108000627391786,0.0023471723394518354
1_down,2_down,13,20,down,down,down->down,1,2,1,7,0.2460449270514219,0.009041889649249416,0.002224711079156579
1_k,1_v,8,9,k,v,k->v,1,1,0,1,0.010684138477652335,0.1970690744314444,0.002105513280888327
12_k,12_v,85,86,k,v,k->v,12,12,0,1,0.007028175841520187,0.2826628849577232,0.00198660445935427
8_k,9_v,57,65,k,v,k->v,8,9,1,8,0.012039544795411127,0.16415982522553021,0.0019764095694096324
4_k,4_v,29,30,k,v,k->v,4,4,0,1,0.006553170151404307,0.28339197783333836,0.001857115850284864
3_k,4_k,22,29,k,k,k->k,3,4,1,7,0.00817396461898025,0.21055607203963211,0.0017210778831634095
1_up,2_gate,11,19,up,gate,up->gate,1,2,1,8,0.0037136673362584984,0.44749603053260556,0.001661851391694273
3_k,3_v,22,23,k,v,k->v,3,3,0,1,0.00505473445749535,0.32053821410010774,0.0016202355557558364
2_k,2_v,15,16,k,v,k->v,2,2,0,1,0.007394053351308717,0.21581567023120013,0.001595752579737942
8_k,8_v,57,58,k,v,k->v,8,8,0,1,0.006182259325737625,0.25036495181533347,0.0015478210581981965
2_v,3_k,16,22,v,k,v->k,2,3,1,6,0.009029402186019967,0.16985717019842117,0.0015337087039007898
1_v,2_v,9,16,v,v,v->v,1,2,1,7,0.004025924417430285,0.3759194283881857,0.0015134232057344322
3_v,4_v,23,30,v,v,v->v,3,4,1,7,0.003143368128625614,0.480744659765035,0.0015111574415123757
2_v,3_v,16,23,v,v,v->v,2,3,1,7,0.0032387841396820673,0.462884923664878,0.0014991843492637514
4_v,5_v,30,37,v,v,v->v,4,5,1,7,0.003478953373297049,0.41690898559828116,0.001450406921804991
5_v,6_v,37,44,v,v,v->v,5,6,1,7,0.00425315244749368,0.33916865615344965,0.0014425360000321866
4_k,5_k,29,36,k,k,k->k,4,5,1,7,0.006807706429309243,0.19920769062148821,0.001356147476211752
14_v,15_v,100,107,v,v,v->v,14,15,1,7,0.003255979441127189,0.40219191481915945,0.0013095286060387607
14_gate,15_gate,103,110,gate,gate,gate->gate,14,15,1,7,0.0038911637476472393,0.33527965300651225,0.0013046280311026861
1_up,2_up,11,18,up,up,up->up,1,2,1,7,0.00278469216691756,0.4664797286341876,0.0012990024463534512
11_k,11_v,78,79,k,v,k->v,11,11,0,1,0.007591339484378347,0.1703551326940905,0.001293223645187162
7_k,8_k,50,57,k,k,k->k,7,8,1,7,0.015200303607064192,0.08494391993603326,0.0012911733726018583
1_q,2_q,7,14,q,q,q->q,1,2,1,7,0.006058260313891692,0.21194703157702774,0.0012840302900502564
11_v,12_v,79,86,v,v,v->v,11,12,1,7,0.003143696124951798,0.4020775269622116,0.0012640095634413068
7_k,7_v,50,51,k,v,k->v,7,7,0,1,0.00816968506457193,0.1526069629867237,0.001246750826262318
15_k,15_v,106,107,k,v,k->v,15,15,0,1,0.005561020702490269,0.21290624419933318,0.0011839760316819405
8_k,9_k,57,64,k,k,k->k,8,9,1,7,0.009333953827607266,0.12650052378637466,0.0011807500481901558
9_v,10_v,65,72,v,v,v->v,9,10,1,7,0.0032008645881097704,0.366422550020846,0.001172868964646607
7_q,8_q,49,56,q,q,q->q,7,8,1,7,0.005526458081712755,0.21210576442018939,0.0011721936159578175
1_gate,2_gate,12,19,gate,gate,gate->gate,1,2,1,7,0.0033119129400092547,0.35352444113205966,0.0011708421711948084
10_k,10_v,71,72,k,v,k->v,10,10,0,1,0.005015667930154992,0.23241830008565756,0.0011657330141207718
6_v,7_v,44,51,v,v,v->v,6,7,1,7,0.002956549667564657,0.39171971725839916,0.0011581387998388414
13_up,14_up,95,102,up,up,up->up,13,14,1,7,0.0023589098997287743,0.4872395488831121,0.0011493541953997552
1_gate,2_up,12,18,gate,up,gate->up,1,2,1,6,0.0032302606359367833,0.35447010723839484,0.0011450308340284771
13_gate,14_up,96,102,gate,up,gate->up,13,14,1,6,0.002440496266603526,0.4640153194883171,0.0011324276548580802
12_gate,13_gate,89,96,gate,gate,gate->gate,12,13,1,7,0.0028231279667855495,0.38796602628064936,0.0010952777389555586
13_up,14_gate,95,103,up,gate,up->gate,13,14,1,8,0.002505664610270203,0.43396993036379655,0.0010873830964339894
12_gate,13_up,89,95,gate,up,gate->up,12,13,1,6,0.002577310274744691,0.4161669981952964,0.0010725914804583928
13_gate,14_gate,96,103,gate,gate,gate->gate,13,14,1,7,0.0026083609422083644,0.40604607506129875,0.0010591147229268975
0_gate,1_gate,5,12,gate,gate,gate->gate,0,1,1,7,0.004362687079117034,0.2420826993527728,0.0010561310645441154
0_up,1_gate,4,12,up,gate,up->gate,0,1,1,8,0.004088283340044765,0.2568007862377913,0.001049874376086359
12_up,13_up,88,95,up,up,up->up,12,13,1,7,0.002360750630833788,0.4431598966483284,0.0010461900055727775
11_up,12_gate,81,89,up,gate,up->gate,11,12,1,8,0.0023766754699679413,0.42924951303789044,0.0010201867881328383
11_up,12_up,81,88,up,up,up->up,11,12,1,7,0.0022175640489368784,0.4457837662789606,0.000988554053699903
10_up,11_up,74,81,up,up,up->up,10,11,1,7,0.0020984864089615848,0.4665265426148829,0.0009789996090971693
5_k,5_v,36,37,k,v,k->v,5,5,0,1,0.004262050931330125,0.2289529193450757,0.0009758090031254308
0_up,1_up,4,11,up,up,up->up,0,1,1,7,0.0037688621774324502,0.25810850291256515,0.0009727753743008803
0_gate,1_up,5,11,gate,up,gate->up,0,1,1,6,0.004277639700764529,0.22602968305028048,0.0009668735457671031
12_up,13_gate,88,96,up,gate,up->gate,12,13,1,8,0.0024963344737080084,0.38507820397629877,0.0009612839956595989
11_gate,12_gate,82,89,gate,gate,gate->gate,11,12,1,7,0.0026876505810741647,0.3570314485455985,0.0009595757801453285
14_k,15_k,99,106,k,k,k->k,14,15,1,7,0.007576340812354867,0.1264623090485212,0.0009581215532689455
14_up,15_gate,102,110,up,gate,up->gate,14,15,1,8,0.0022859298997880205,0.4140176385387843,0.0009464152989754361
1_k,2_k,8,15,k,k,k->k,1,2,1,7,0.007846076553496482,0.11933699717337308,0.0009363272154866785
12_v,13_k,86,92,v,k,v->k,12,13,1,6,0.005191099142401011,0.17966144121019575,0.0009326403533887769
10_gate,11_gate,75,82,gate,gate,gate->gate,10,11,1,7,0.002569384106219488,0.36270536692226535,0.0009319294050105763
14_gate,15_up,103,109,gate,up,gate->up,14,15,1,6,0.0030433472103997255,0.3028841285134958,0.0009217815675858993
11_q,12_q,77,84,q,q,q->q,11,12,1,7,0.0038067258512197812,0.23543438222520666,0.0008962341490826531
10_v,11_v,72,79,v,v,v->v,10,11,1,7,0.0024248182547376334,0.3636323104673807,0.0008817422644337273
2_gate,3_up,19,25,gate,up,gate->up,2,3,1,6,0.002375947863828987,0.36939715619111513,0.0008776683841567826
10_gate,11_up,75,81,gate,up,gate->up,10,11,1,6,0.0022846873339235833,0.38149122886906706,0.0008715881786001004
13_v,14_v,93,100,v,v,v->v,13,14,1,7,0.002250819563853044,0.38515922533185104,0.0008669239195754132
10_up,11_gate,74,82,up,gate,up->gate,10,11,1,8,0.0023745567915286155,0.3642536991071352,0.0008649410950542686
8_q,9_q,56,63,q,q,q->q,8,9,1,7,0.004903023682139248,0.17547399889615375,0.0008603531721875182
2_gate,3_gate,19,26,gate,gate,gate->gate,2,3,1,7,0.0025842465127003506,0.3323857015948849,0.0008589665902180406
9_k,9_v,64,65,k,v,k->v,9,9,0,1,0.006486465537172794,0.13112980782647982,0.0008505689793625526
12_v,13_v,86,93,v,v,v->v,12,13,1,7,0.002429794138705415,0.3490700441349681,0.000848168347236786
11_gate,12_up,82,88,gate,up,gate->up,11,12,1,6,0.0024438119595453656,0.33392645054796677,0.0008160534534576553
13_k,14_k,92,99,k,k,k->k,13,14,1,7,0.006736904031360778,0.11815821875595246,0.0007960205802753849
14_k,14_v,99,100,k,v,k->v,14,14,0,1,0.004855025738259136,0.16245765356084996,0.0007887360894151125
2_up,3_up,18,25,up,up,up->up,2,3,1,7,0.0018885373106690764,0.4131652505293892,0.0007802779910966878
14_up,15_up,102,109,up,up,up->up,14,15,1,7,0.002083940289169612,0.3696855502304195,0.0007704026124490075
1_v,2_k,9,15,v,k,v->k,1,2,1,6,0.005275801945905998,0.1427325665171184,0.0007530287521751706
13_k,13_v,92,93,k,v,k->v,13,13,0,1,0.004659363300265555,0.1609886883262567,0.0007501047861452503
2_up,3_gate,18,26,up,gate,up->gate,2,3,1,8,0.0020911317840236524,0.35394100350900204,0.0007401372821069013
6_k,7_k,43,50,k,k,k->k,6,7,1,7,0.007808953783364798,0.09236255048731014,0.0007212548880691027
6_k,6_v,43,44,k,v,k->v,6,6,0,1,0.004830783506818458,0.14915805709512858,0.000720550282124233
11_k,12_k,78,85,k,k,k->k,11,12,1,7,0.008570604313488063,0.08160069836754395,0.0006993672974125105
4_k,5_v,29,37,k,v,k->v,4,5,1,8,0.0036014979416158686,0.18696108897413763,0.0006733399771026179
9_k,10_k,64,71,k,k,k->k,9,10,1,7,0.00742718383770399,0.08903407889702558,0.0006612724717888502
9_gate,10_gate,68,75,gate,gate,gate->gate,9,10,1,7,0.0020711291225856583,0.31562152828986867,0.0006536929389561403
3_up,4_up,25,32,up,up,up->up,3,4,1,7,0.0017947784563482722,0.3633030640241575,0.000652048512435875
9_up,10_up,67,74,up,up,up->up,9,10,1,7,0.0017863468415215515,0.36229448303030404,0.0006471836054618669
9_up,10_gate,67,75,up,gate,up->gate,9,10,1,8,0.00201256184509567,0.3167197895382762,0.0006374181640114654
5_q,6_q,35,42,q,q,q->q,5,6,1,7,0.003965222535687433,0.16043354595011836,0.0006361547118816545
2_k,3_k,15,22,k,k,k->k,2,3,1,7,0.0065723542656967275,0.096379713832997,0.0006334416233369278
8_v,9_k,58,64,v,k,v->k,8,9,1,6,0.005072337470260739,0.12397696338528284,0.0006288529968283139
7_up,8_up,53,60,up,up,up->up,7,8,1,7,0.0012875984745014293,0.4877244102361497,0.0006279932065971756
7_up,8_gate,53,61,up,gate,up->gate,7,8,1,8,0.0014709965389824362,0.41955403987310835,0.0006171625405694414
9_gate,10_up,68,74,gate,up,gate->up,9,10,1,6,0.0019358629258001124,0.31769721111351296,0.0006150182526247412
2_q,3_q,14,21,q,q,q->q,2,3,1,7,0.0036556222420984835,0.16810072191457728,0.0006145127379437407
6_up,7_up,46,53,up,up,up->up,6,7,1,7,0.0013164951302300418,0.43431814813774317,0.0005717777269938687
4_up,5_up,32,39,up,up,up->up,4,5,1,7,0.0015195555975905763,0.37608063859235075,0.0005714754395184451
3_gate,4_gate,26,33,gate,gate,gate->gate,3,4,1,7,0.0022512742424668055,0.25179697909531124,0.0005668640533682269
7_gate,8_up,54,60,gate,up,gate->up,7,8,1,6,0.0014012786719028352,0.4033087088252972,0.0005651478918695597
10_q,11_q,70,77,q,q,q->q,10,11,1,7,0.002652570368314499,0.21293575394412625,0.0005648270712668965
3_up,4_gate,25,33,up,gate,up->gate,3,4,1,8,0.0019730755719623073,0.2830542543236458,0.0005584874347459918
13_k,14_v,92,100,k,v,k->v,13,14,1,8,0.0028495952151143256,0.19494795751060678,0.000555522766918536
3_k,4_v,22,30,k,v,k->v,3,4,1,8,0.003887334293629276,0.14253521575938213,0.0005540820322712942
3_gate,4_up,26,32,gate,up,gate->up,3,4,1,6,0.001997225161041174,0.2735049450649841,0.0005462509579529703
8_gate,9_gate,61,68,gate,gate,gate->gate,8,9,1,7,0.001740854466060755,0.31326217320097854,0.0005453438532648213
8_up,9_gate,60,68,up,gate,up->gate,8,9,1,8,0.0015318633655034485,0.35406832455677234,0.0005423842952737046
8_up,9_up,60,67,up,up,up->up,8,9,1,7,0.0015067430561479178,0.35960670793792215,0.0005418349101296765
7_gate,8_gate,54,61,gate,gate,gate->gate,7,8,1,7,0.0014164553991697455,0.3770322217430193,0.0005340493261488644
5_up,6_up,39,46,up,up,up->up,5,6,1,7,0.0012227772163716278,0.4310295911530543,0.0005270531636439326
10_k,11_k,71,78,k,k,k->k,10,11,1,7,0.004924786849522363,0.10528447902141046,0.0005185036177434553
6_up,7_gate,46,54,up,gate,up->gate,6,7,1,8,0.0013340109441548043,0.37956067569964347,0.0005063380953541169
1_k,2_v,8,16,k,v,k->v,1,2,1,8,0.0040336774187947995,0.12428616952046716,0.0005013303154632108
5_up,6_gate,39,47,up,gate,up->gate,5,6,1,8,0.0013547718809428628,0.36667646747035576,0.0004967629675322983
5_k,6_v,36,44,k,v,k->v,5,6,1,8,0.005219247993335577,0.09307132702082754,0.0004857623367905334
0_q,1_q,0,7,q,q,q->q,0,1,1,7,0.0056879394354183675,0.08514033263454349,0.00048427305553665727
7_v,8_k,51,57,v,k,v->k,7,8,1,6,0.003990771068314602,0.11789014435325304,0.0004704725773243943
6_q,7_q,42,49,q,q,q->q,6,7,1,7,0.00274576827780558,0.16961554516062502,0.000465724983324744
14_k,15_v,99,107,k,v,k->v,14,15,1,8,0.004527525993582178,0.10275836848852543,0.00046524118438989466
3_q,4_q,21,28,q,q,q->q,3,4,1,7,0.0033804502155960407,0.1364799987740993,0.00046136384128045134
7_k,8_v,50,58,k,v,k->v,7,8,1,8,0.004709679596555544,0.097775694011723,0.0004604921911260699
